year,month,day,temp,temp_source,tmin,tmin_source,tmax,tmax_source,rhum,rhum_source,prcp,prcp_source,snwd,snwd_source,wspd,wspd_source,wpgt,wpgt_source,pres,pres_source,tsun,tsun_source,cldc,cldc_source
2024,11,19,12.6,ghcnd,8.9,ghcnd,16.7,ghcnd,45,isd_lite,0.0,ghcnd,0,ghcnd,10.4,ghcnd,,,1012.5,isd_lite,,,4,dwd_mosmix
2024,11,20,12.7,ghcnd,11.7,ghcnd,15.0,ghcnd,57,isd_lite,0.0,ghcnd,0,ghcnd,13.0,ghcnd,,,1008.0,isd_lite metar,,,6,dwd_mosmix
2024,11,21,10.2,ghcnd,3.3,ghcnd,12.2,ghcnd,80,isd_lite,32.5,ghcnd,0,ghcnd,20.9,ghcnd,,,999.4,isd_lite metar,,,8,dwd_mosmix isd_lite
2024,11,22,4.7,ghcnd,3.3,ghcnd,5.0,ghcnd,75,isd_lite,13.2,ghcnd,0,ghcnd,21.2,ghcnd,,,993.9,isd_lite,,,8,dwd_mosmix isd_lite
2024,11,23,6.3,ghcnd,3.9,ghcnd,10.6,ghcnd,64,isd_lite,0.0,ghcnd,0,ghcnd,29.2,ghcnd,,,1000.2,isd_lite,,,6,dwd_mosmix isd_lite
2024,11,24,9.9,ghcnd,8.3,ghcnd,12.2,ghcnd,48,isd_lite,0.0,ghcnd,0,ghcnd,27.7,ghcnd,,,1011.3,isd_lite,,,5,isd_lite dwd_mosmix
2024,11,25,9.1,ghcnd,6.1,ghcnd,13.3,ghcnd,45,isd_lite,0.0,ghcnd,0,ghcnd,12.6,ghcnd,,,1016.9,isd_lite,,,4,isd_lite dwd_mosmix
2024,11,26,12.6,ghcnd,8.9,ghcnd,14.4,ghcnd,62,isd_lite,6.4,ghcnd,0,ghcnd,15.8,ghcnd,,,1011.4,isd_lite,,,6,dwd_mosmix isd_lite
2024,11,27,9.5,ghcnd,7.2,ghcnd,11.7,ghcnd,43,isd_lite,0.0,ghcnd,0,ghcnd,13.7,ghcnd,,,1016.0,isd_lite,,,6,dwd_mosmix isd_lite
2024,11,28,8.8,ghcnd,6.7,ghcnd,10.6,ghcnd,69,isd_lite,20.1,ghcnd,0,ghcnd,18.7,ghcnd,,,1005.1,isd_lite,,,7,dwd_mosmix isd_lite
2024,11,29,6.4,ghcnd,2.2,ghcnd,8.3,ghcnd,52,isd_lite,0.0,ghcnd,0,ghcnd,20.5,ghcnd,,,1011.7,isd_lite,,,4,isd_lite dwd_mosmix
2024,11,30,2.4,ghcnd,0.0,ghcnd,5.0,ghcnd,44,isd_lite metar,0.0,ghcnd,0,ghcnd,22.7,ghcnd,,,1015.6,isd_lite metar,,,2,isd_lite dwd_mosmix
2024,12,1,0.7,ghcnd,-1.6,ghcnd,3.9,ghcnd,38,isd_lite metar,0.0,ghcnd,0,ghcnd,21.6,ghcnd,,,1018.7,isd_lite metar,,,4,dwd_mosmix isd_lite
2024,12,2,1.8,ghcnd,-0.5,ghcnd,5.0,ghcnd,47,isd_lite,0.0,ghcnd,0,ghcnd,20.2,ghcnd,,,1020.4,isd_lite,,,3,isd_lite dwd_mosmix
2024,12,3,2.5,ghcnd,1.1,ghcnd,6.1,ghcnd,48,isd_lite metar,0.0,ghcnd,0,ghcnd,19.8,ghcnd,,,1023.6,isd_lite metar,,,4,dwd_mosmix isd_lite
2024,12,4,2.3,ghcnd,0.6,ghcnd,5.6,ghcnd,46,isd_lite,0.5,ghcnd,0,ghcnd,19.4,ghcnd,,,1019.7,isd_lite,,,5,isd_lite dwd_mosmix
2024,12,5,3.8,ghcnd,0.6,ghcnd,10.0,ghcnd,58,isd_lite,2.8,ghcnd,0,ghcnd,30.2,ghcnd,,,1004.0,isd_lite,,,6,isd_lite dwd_mosmix
2024,12,6,1.0,ghcnd,-0.5,ghcnd,2.2,ghcnd,41,isd_lite,0.0,ghcnd,0,ghcnd,29.5,ghcnd,,,1017.6,isd_lite,,,4,isd_lite dwd_mosmix
2024,12,7,2.0,ghcnd,0.6,ghcnd,5.6,ghcnd,42,isd_lite,0.0,ghcnd,0,ghcnd,21.6,ghcnd,,,1019.1,isd_lite,,,6,dwd_mosmix isd_lite
2024,12,8,6.9,ghcnd,3.9,ghcnd,12.8,ghcnd,38,isd_lite,0.0,ghcnd,0,ghcnd,17.3,ghcnd,,,1010.7,isd_lite,,,6,dwd_mosmix isd_lite
2024,12,9,8.1,ghcnd,4.4,ghcnd,11.1,ghcnd,74,isd_lite,4.1,ghcnd,0,ghcnd,10.8,ghcnd,,,1015.0,isd_lite,,,7,dwd_mosmix isd_lite
2024,12,10,8.1,ghcnd,7.2,ghcnd,10.0,ghcnd,84,isd_lite,7.6,ghcnd,0,ghcnd,16.2,ghcnd,,,1017.0,isd_lite dwd_mosmix,,,8,dwd_mosmix isd_lite
2024,12,11,12.4,ghcnd,6.1,ghcnd,15.6,ghcnd,86,isd_lite,27.7,ghcnd,0,ghcnd,22.0,ghcnd,,,1004.5,isd_lite dwd_mosmix,,,8,dwd_mosmix isd_lite
2024,12,12,5.1,ghcnd,-1.0,ghcnd,6.1,ghcnd,40,isd_lite,0.0,ghcnd,0,ghcnd,29.2,ghcnd,,,1019.3,isd_lite,,,3,isd_lite
2024,12,13,-0.4,ghcnd,-2.1,ghcnd,1.1,ghcnd,35,isd_lite,0.0,ghcnd,0,ghcnd,18.4,ghcnd,,,1037.3,isd_lite,,,2,isd_lite dwd_mosmix
2024,12,14,-0.9,ghcnd,-2.7,ghcnd,1.7,ghcnd,44,isd_lite,0.0,ghcnd,0,ghcnd,11.2,ghcnd,,,1046.4,isd_lite,,,1,isd_lite
2024,12,15,0.8,ghcnd,-1.6,ghcnd,6.1,ghcnd,58,isd_lite,1.3,ghcnd,0,ghcnd,13.3,ghcnd,,,1041.7,isd_lite,,,6,isd_lite dwd_mosmix
2024,12,16,5.9,ghcnd,3.9,ghcnd,10.6,ghcnd,83,isd_lite,27.7,ghcnd,0,ghcnd,15.5,ghcnd,,,1028.9,isd_lite,,,8,dwd_mosmix isd_lite
2024,12,17,12.2,ghcnd,10.0,ghcnd,15.6,ghcnd,65,isd_lite,1.0,ghcnd,0,ghcnd,19.1,ghcnd,,,1019.8,isd_lite,,,6,isd_lite dwd_mosmix
2024,12,18,9.8,ghcnd,5.6,ghcnd,12.2,ghcnd,57,isd_lite,8.6,ghcnd,0,ghcnd,11.2,ghcnd,,,1020.7,isd_lite,,,5,dwd_mosmix isd_lite
2024,12,19,6.4,ghcnd,2.8,ghcnd,7.2,ghcnd,56,isd_lite,1.0,ghcnd,0,ghcnd,20.9,ghcnd,,,1022.5,isd_lite,,,6,isd_lite dwd_mosmix
2024,12,20,2.7,ghcnd,1.1,ghcnd,3.9,ghcnd,68,isd_lite,1.0,ghcnd,0,ghcnd,20.9,ghcnd,,,1017.4,isd_lite metar,,,8,dwd_mosmix isd_lite
2024,12,21,-0.1,ghcnd,-6.0,ghcnd,1.1,ghcnd,63,isd_lite,3.0,ghcnd,5,ghcnd,29.5,ghcnd,,,1017.2,isd_lite,,,6,dwd_mosmix isd_lite
2024,12,22,-6.3,ghcnd,-9.3,ghcnd,-5.5,ghcnd,49,isd_lite,0.0,ghcnd,3,ghcnd,24.1,ghcnd,,,1030.9,isd_lite,,,2,isd_lite
2024,12,23,-7.6,ghcnd,-11.0,ghcnd,-0.5,ghcnd,49,isd_lite,0.0,ghcnd,0,ghcnd,10.8,ghcnd,,,1036.0,isd_lite,,,4,isd_lite dwd_mosmix
2024,12,24,0.4,ghcnd,-1.0,ghcnd,4.4,ghcnd,59,isd_lite,1.5,ghcnd,0,ghcnd,15.5,ghcnd,,,1025.8,isd_lite,,,7,dwd_mosmix isd_lite
2024,12,25,1.6,ghcnd,-2.1,ghcnd,2.2,ghcnd,58,isd_lite,0.0,ghcnd,0,ghcnd,13.0,ghcnd,,,1028.5,isd_lite,,,5,dwd_mosmix isd_lite
2024,12,26,-0.8,ghcnd,-3.2,ghcnd,3.3,ghcnd,53,isd_lite,0.0,ghcnd,0,ghcnd,8.6,ghcnd,,,1031.3,isd_lite,,,3,isd_lite dwd_mosmix
2024,12,27,0.9,ghcnd,-2.1,ghcnd,6.1,ghcnd,59,isd_lite,0.0,ghcnd,0,ghcnd,7.2,ghcnd,,,1030.3,isd_lite,,,4,isd_lite dwd_mosmix
2024,12,28,5.8,ghcnd,3.9,ghcnd,10.0,ghcnd,83,isd_lite,14.2,ghcnd,0,ghcnd,5.0,ghcnd,,,1024.7,isd_lite,,,8,dwd_mosmix isd_lite
2024,12,29,10.0,ghcnd,7.2,ghcnd,15.6,ghcnd,82,isd_lite,5.6,ghcnd,0,ghcnd,16.2,ghcnd,,,1017.3,isd_lite metar,,,8,dwd_mosmix isd_lite
2024,12,30,12.9,ghcnd,10.0,ghcnd,14.4,ghcnd,60,isd_lite,10.7,ghcnd,0,ghcnd,24.5,ghcnd,,,1004.8,isd_lite,,,5,dwd_mosmix isd_lite
2024,12,31,9.8,ghcnd,6.7,ghcnd,11.7,ghcnd,56,isd_lite,10.4,ghcnd,0,ghcnd,16.2,ghcnd,,,1009.8,isd_lite,,,4,isd_lite dwd_mosmix
